sampno,vehno,year,make,model,fuel,veh_type,pev_miles_week,pev_miles_month,phev_percent,battery_miles,recharge_amount,home_charge,home_charge_type_1,home_charge_type_2,home_charge_type_3,home_charge_type_4,home_charge_type_5,home_charge_type_6,home_charge_type_7,home_charge_type_8,home_charge_type_8_x,home_charge_type_no_1,home_charge_type_no_2,home_charge_type_no_3,home_charge_type_no_4,home_charge_type_no_5,home_charge_type_no_6,home_charge_type_no_7,home_charge_type_no_8,home_charge_type_no_8_x,charging_tech_1_1,charging_tech_2_1,charging_tech_3_1,charging_tech_4_1,charging_tech_5_1,charging_tech_6_1,charging_tech_7_1,charging_tech_8_1,charging_tech_1_2,charging_tech_2_2,charging_tech_3_2,charging_tech_4_2,charging_tech_5_2,charging_tech_6_2,charging_tech_7_2,charging_tech_8_2,charging_tech_1_3,charging_tech_2_3,charging_tech_3_3,charging_tech_4_3,charging_tech_5_3,charging_tech_6_3,charging_tech_7_3,charging_tech_8_3,primary_charge,electric_expense,electric_expense_7_x,upgrade_cost,weekday_charging_1,weekday_charging_2,weekday_charging_3,weekday_charging_4,weekend_charging_1,weekend_charging_2,weekend_charging_3,weekend_charging_4,variable_rates,variable_rates_usage,ev_rate,charge_cost,determine_cost,home_importance,park_work_school,recharge_stations_1,recharge_stations_2,recharge_stations_3,recharge_stations_4,recharge_stations_5,recharge_stations_6,charging_freq_1,charging_freq_2,charging_freq_3,charging_freq_4,charging_freq_5,charging_freq_6,work_school_importance_1,work_school_importance_2,public_availability,public_distance,public_distance_1_x,public_distance_2_x,public_use,public_type_1,public_type_2,public_type_3,public_type_4,public_type_4_x,public_wait,public_importance,pev_compare_cost,pev_cost_importance,pev_incentives_1,pev_incentives_2,pev_incentives_3,pev_incentives_4,pev_incentives_5,pev_incentives_6,pev_incentives_7,pev_experience,pev_recommend,pev_confidence,pev_confidence_4_x
194185,1,2013,CHEVROLET,,3,2,500, ,90,40, ,2, , , , , , , , , ,0,0,0,0,0,1,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,3,4,3,2,4,4, , , , , , , , ,3,1,3, ,0, , , , , , ,2,2,4,3,7,7,2,1,7,5,7,5,1, 
194188,1,2018,TESLA,,5,3, ,600, ,320,4,2, , , , , , , , , ,0,0,0,1,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,3,3,1,1,3,3, , ,3,1, , ,4,4,1, , , , , , , , , , ,4,1,5,3,5,5,7,5,1,5,7,5, , 
194190,1,2014,CADILLAC,,3,2,75, ,5,34, ,1,1,0,0,0,0,0,0,0, , , , , , , , , , ,1, , , , , , , ,0, , , , , , , ,1, , , , , , , , ,6, , ,1,1,1,5,1,1,1,3,1,1,4, , ,4,5,3,3,3,3,3,3, , , , , , , , ,3,2, ,5,0, , , , , , ,1,1,2,1,2,6,4,1,7,5,7,4, , 
194189,1,2018,CHEVROLET,,5,2, ,800, ,200,3,1,0,0,0,1,0,0,0,0, , , , , , , , , , , , , ,0, , , , , , , ,0, , , , , , , ,1, , , , , ,1, ,600,1,1,1,3,1,1,3,1,1,1,3,30,3,1,5,3,3,3,1,3,3, , , , , , , , ,3,1,2, ,6,0,1,0,0, ,3,4,1,3,3,5,5,4,4,1,4,7,5, , 
194193,1,2013,FORD,,3,3,160, ,75,20, ,1,1,0,0,0,0,0,0,0, , , , , , , , , , ,1, , , , , , , ,1, , , , , , , ,0, , , , , , , , ,1, ,100,1,3,1,5,1,4,1,4,3, ,3, , ,4,5,3,3,3,3,3,3, , , , , , , , ,3,2, ,10,5,1,0,0,0, ,4,2,2,3,6,4,2,6,6,6,4,5,3, , 
194198,3,2013,TOYOTA,,3,3,650, ,90,4, ,1,1,0,0,1,0,0,0,0, , , , , , , , , , ,1, , ,1, , , , ,0, , ,0, , , , ,0, , ,0, , , , ,4,6, , ,1,1,2,4,1,3,4,5,1,1,3, , ,5,5,3,3,3,3,3,3, , , , , , , , ,1, , , , , , , , , , ,1,1,3,1,1,1,1,1,1,1,7,5,1, 
194199,3,2018,TESLA,,5,3,200, , ,240,3,1,1,0,0,0,0,0,0,0, , , , , , , , , , ,1, , , , , , , ,1, , , , , , , ,0, , , , , , , , ,2, ,3500,1,1,1,3,1,1,1,3,1,1,1, , ,5,5,3,3,3,3,3,3, , , , , , , , ,3,2, ,10,6,0,0,0,1,Tesla Supercharger,2,4,1,3,3,4,4,7,7,7,2,7,5, , 
194206,1,2012,NISSAN,,5,2, ,600, ,50,2,1,0,0,0,1,0,0,0,0, , , , , , , , , , , , , ,1, , , , , , , ,0, , , , , , , ,0, , , , , ,6, , ,3,2,4,5,5,5,5,5,1,1,3, , ,5,1, , , , , , , , , , , , , , ,1, , , , , , , , , , ,2,1,5,6,5,5,5,3,2,5,7,5,2, 
194208,1,2019,TESLA,,5,3,35, , ,265,5,1,0,1,0,0,0,0,0,0, , , , , , , , , , , ,0, , , , , , , ,1, , , , , , , ,0, , , , , , , ,1, ,600,2,2,5,2,2,4,5,4,1,2,4, , ,5,1, , , , , , , , , , , , , , ,3,2, ,20,3,0,1,0,0, ,3,3,1,3,6,5,4,5,2,6,5,7,5, , 
194207,1,2017,HYUNDAI,,5,3, ,620, ,130,3,1,0,0,0,1,0,0,0,0, , , , , , , , , , , , , ,0, , , , , , , ,1, , , , , , , ,0, , , , , ,1, ,500,1,1,3,2,1,1,3,3,1,1,3, , ,5,6,3,3,3,3,3,3, , , , , , , , ,3,1,4, ,0, , , , , , ,1,1,5,2,4,4,4,2,7,2,7,5, , 
194210,1,2013,CHEVROLET,,3,2, ,500,0,39, ,1,1,0,0,0,0,0,0,0, , , , , , , , , , ,1, , , , , , , ,0, , , , , , , ,0, , , , , , , , ,6, , ,1,1,2,2,1,1,2,2,2, ,3, , ,4,4,3,3,1,2,4,4, , ,4,2, , ,3,3,3,1,5, ,0, , , , , , ,2,1,4,4,5,5,1,3,1,5,6,4, , 
194214,2,2013,FIAT,,5,1, ,800, ,70,4,1,1,0,0,0,0,0,0,0, , , , , , , , , , ,1, , , , , , , ,0, , , , , , , ,0, , , , , , , , ,6, , ,4,3,5,5,4,4,4,4,1,1,1, , ,2,4,1,3,3,3,3,3, , , , , , , , ,3,1,1, ,5,0,1,0,0, ,2,2,1,3,4,4,4,3,1,4,2,7,5, , 
194215,1,2018,TESLA,,5,3, ,666, ,300,4,1,1,0,0,0,0,0,0,0, , , , , , , , , , ,0, , , , , , , ,1, , , , , , , ,0, , , , , , , , ,5, , ,1,2,2,2,1,1,2,1,1,1,3, , ,4,1, , , , , , , , , , , , , , ,4,2, ,2,0, , , , , , ,2,1,1,2,3,2,1,1,4,2,7,5, , 
194217,1,2015,FIAT,,5,1, ,833, ,75,4,2, , , , , , , , , ,0,0,0,1,1,0,0,1,"workplace driveway, but no longer for now", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,2,3,3,3,3,3, , , , , , , , ,3,2, ,5,10,0,1,0,0, ,4,5,1,5,2,7,7,7,7,7,3,7,3, , 
194218,1,2013,CHEVROLET,,3,2,15, ,100,42, ,2, , , , , , , , , ,0,0,1,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,2,3,3,3,3,3, , , , , , , , ,3,1,1, ,0, , , , , , ,3,1,4,5,6,5,1,7,1,5,7,5, , 
194219,1,2017,TOYOTA,,3,2,350, ,100,25, ,2, , , , , , , , , ,0,0,0,0,0,1,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,4,4,4,4,1,4, , , , , , , , ,1, , , , , , , , , , ,2,2,2,5,5,5,5,5,4,5,6,5, , 
194220,1,2011,NISSAN,,5,2, ,100, ,68,2,1,0,0,0,0,0,1,0,0, , , , , , , , , , , , , , , ,1, , , , , , , ,0, , , , , , , ,0, , , ,6, , ,1,1,1,5,1,1,1,3,1,1,3, , ,1,1, , , , , , , , , , , , , , ,4,2, ,2,0, , , , , , ,5,1,4,7,7,7,7,7,7,7,5,5, , 
194230,3,2018,TESLA,,5,3, ,900, ,300,3,1,0,1,0,0,0,0,0,0, , , , , , , , , , , ,0, , , , , , , ,1, , , , , , , ,0, , , , , , , ,1, ,400,3,2,2,3,2,2,2,3,3, ,3, , ,5,3,3,3,3,3,3,3, , , , , , , , ,3,1,4, ,4,0,1,0,0, ,3,5,1,2,4,4,4,4,1,1,1,4,4,3, 
194231,1,2017,CHEVROLET,,3,2,150, ,5,50, ,1,1,0,0,0,0,0,0,0, , , , , , , , , , ,1, , , , , , , ,0, , , , , , , ,0, , , , , , , , ,6, , ,2,1,1,4,2,2,1,5,1,1,3, , ,4,5,3,3,1,2,3,3, , ,4,1, , ,3,3,3,1,1, ,0, , , , , , ,2,1,4,1,3,5,4,2,2,4,6,5, , 
194232,1,2016,FORD,,3,3,200, ,20,18, ,1,0,1,0,0,0,0,0,0, , , , , , , , , , , ,1, , , , , , , ,0, , , , , , , ,0, , , , , , , ,6, , ,1,3,4,1,1,1,4,1,2, ,3, , ,2,5,3,3,3,2,3,3, , , , , , , , ,3,2, ,3,0, , , , , , ,1,1,5,2,7,7,7,7,1,2,7,5, , 
194237,1,2013,CHEVROLET,,3,2,40, ,10,40, ,1,0,0,0,1,0,0,0,0, , , , , , , , , , , , , ,0, , , , , , , ,1, , , , , , , ,0, , , , , ,1, ,300,1,1,5,5,2,2,2,2,1,2,2, , ,4,4,3,3,3,3,3,3, , , , , , , , ,3,1,1, ,5,0,1,0,0, ,3,4,2,3,3,4,4,4,1,1,1,7,5, , 
194239,1,2018,TESLA,,5,3,250, , ,325,3,1,1,0,0,0,0,1,0,0, , , , , , , , , , ,0, , , , ,0, , ,1, , , , ,1, , ,0, , , , ,0, , ,1,1, ,500,1,1,2,5,1,1,1,3,1,2,3,23,3,5,5,3,3,3,3,3,3, , , , , , , , ,3,1,2, ,0, , , , , , ,4,2,4,6,5,5,7,1,7,4,7,5, , 
194242,2,2016,TESLA,,5,3,70, , ,250,3,1,1,0,0,0,0,0,0,0, , , , , , , , , , ,0, , , , , , , ,1, , , , , , , ,0, , , , , , , , ,1, ,200,1,1,1,3,1,1,1,1,1,2,4, , ,4,1, , , , , , , , , , , , , , ,2,1,5, ,1,0,1,0,0, ,2,2,2,3,2,2,2,2,2,2,2,5,3, , 
194251,1,2013,NISSAN,,5,2,100, , ,60,3,1,1,0,0,0,0,0,0,0, , , , , , , , , , ,0, , , , , , , ,1, , , , , , , ,0, , , , , , , , ,1, ,500,1,1,2,4,2,1,1,3,1,1,1, , ,5,5,3,3,3,3,3,3, , , , , , , , ,3,2, ,5,3,0,1,0,0, ,2,4,1,4,5,5,5,5,3,3,3,7,5, , 
